TRANSCATION_ID;ACCOUNT_ID;TRANSCATION_DATE;TRANSCATION_AMOUNT;YEAR;TRANSCATION_AMOUNT_YEAR_SUM
T04253;A00873;05/01/2019;38380;2019;76300877
T04254;A00750;21/09/2015;97490;2015;75418969
T04255;A00827;08/03/2017;89775;2017;75243074
T04256;A00525;14/03/2018;11587;2018;77495196
T04257;A00184;28/10/2019;54759;2019;76300877
T04258;A00686;25/06/2016;93908;2016;78279164
T04259;A00927;25/12/2017;89721;2017;75243074
T04260;A00901;09/08/2022;90230;2022;73969670
T04261;A00043;07/12/2021;1401;2021;71973924
T04262;A00741;27/11/2020;9815;2020;76208785
T04263;A00837;20/08/2014;64891;2014;76372639
T04264;A00878;23/09/2019;26514;2019;76300877
T04265;A00693;01/10/2014;316;2014;76372639
T04266;A00211;10/01/2014;28751;2014;76372639
T04267;A00420;20/08/2018;48507;2018;77495196
T04268;A00998;13/09/2020;8245;2020;76208785
T04269;A00195;01/12/2015;5321;2015;75418969
T04270;A00454;25/10/2017;97708;2017;75243074
T04271;A00005;29/09/2016;13861;2016;78279164
T04272;A00065;23/05/2022;51886;2022;73969670
T04273;A00969;09/03/2022;17939;2022;73969670
T04274;A00459;10/03/2021;59609;2021;71973924
T04275;A00139;12/02/2019;23803;2019;76300877
T04276;A00428;30/06/2022;54242;2022;73969670
T04277;A00845;05/05/2018;89045;2018;77495196
T04278;A00411;19/07/2019;54177;2019;76300877
T04279;A00891;01/12/2016;8508;2016;78279164
T04280;A00211;01/03/2017;58958;2017;75243074
T04281;A00883;15/01/2018;88909;2018;77495196
T04282;A00472;25/12/2013;31249;2013;15557650
T04283;A00571;23/11/2018;85624;2018;77495196
T04284;A00044;11/10/2017;58745;2017;75243074
T04285;A00237;23/07/2018;5490;2018;77495196
T04286;A00833;09/11/2017;31737;2017;75243074
T04287;A00147;16/12/2014;70940;2014;76372639
T04288;A00703;23/10/2019;30041;2019;76300877
T04289;A00179;15/09/2016;83897;2016;78279164
T04290;A00833;20/07/2014;16487;2014;76372639
T04291;A00297;02/09/2018;38356;2018;77495196
T04292;A00767;20/06/2015;95945;2015;75418969
T04293;A00205;11/03/2014;43254;2014;76372639
T04294;A00871;15/12/2019;13198;2019;76300877
T04295;A00923;28/04/2015;8215;2015;75418969
T04296;A00822;28/12/2015;69272;2015;75418969
T04297;A00307;31/07/2017;17152;2017;75243074
T04298;A00319;21/08/2017;83775;2017;75243074
T04299;A00318;16/01/2016;67507;2016;78279164
T04300;A00401;06/05/2014;69641;2014;76372639
T04301;A00702;20/12/2014;45691;2014;76372639
T04302;A00826;06/10/2021;18940;2021;71973924
T04303;A00507;03/12/2018;64693;2018;77495196
T04304;A00339;08/03/2017;40460;2017;75243074
T04305;A00668;27/09/2019;13306;2019;76300877
T04306;A00812;06/07/2019;62585;2019;76300877
T04307;A00436;25/04/2023;54109;2023;51646874
T04308;A00592;16/09/2019;68361;2019;76300877
T04309;A00649;11/10/2018;52054;2018;77495196
T04310;A00770;07/01/2022;3843;2022;73969670
T04311;A00494;17/01/2017;44259;2017;75243074
T04312;A00996;03/04/2023;83689;2023;51646874
T04313;A00071;01/06/2020;32384;2020;76208785
T04314;A00971;13/05/2021;76278;2021;71973924
T04315;A00623;19/07/2020;49582;2020;76208785
T04316;A00896;21/08/2016;8454;2016;78279164
T04317;A00215;14/09/2015;4364;2015;75418969
T04318;A00436;28/11/2017;92377;2017;75243074
T04319;A00287;04/05/2015;54733;2015;75418969
T04320;A00689;13/03/2020;6148;2020;76208785
T04321;A00639;17/01/2016;43779;2016;78279164
T04322;A00816;01/08/2023;3992;2023;51646874
T04323;A00608;26/10/2014;4966;2014;76372639
T04324;A00298;25/02/2015;18588;2015;75418969
T04325;A00163;10/06/2014;85959;2014;76372639
T04326;A00563;22/04/2017;82451;2017;75243074
T04327;A00075;12/05/2019;18138;2019;76300877
T04328;A00871;09/04/2014;67143;2014;76372639
T04329;A00948;10/06/2020;8202;2020;76208785
T04330;A00269;16/02/2020;93463;2020;76208785
T04331;A00093;20/06/2022;19521;2022;73969670
T04332;A00767;21/12/2020;44639;2020;76208785
T04333;A00788;18/05/2023;92977;2023;51646874
T04334;A00731;23/03/2021;81427;2021;71973924
T04335;A00767;03/02/2016;72242;2016;78279164
T04336;A00230;24/03/2018;91131;2018;77495196
T04337;A00811;05/12/2022;42315;2022;73969670
T04338;A00760;18/06/2022;42299;2022;73969670
T04339;A00502;01/02/2014;45099;2014;76372639
T04340;A00164;26/07/2015;12036;2015;75418969
T04341;A00197;17/04/2014;93932;2014;76372639
T04342;A00641;23/05/2017;50718;2017;75243074
T04343;A00104;18/08/2014;60229;2014;76372639
T04344;A00904;12/03/2019;89024;2019;76300877
T04345;A00523;17/01/2017;46125;2017;75243074
T04346;A00303;26/05/2023;53291;2023;51646874
T04347;A00864;02/03/2017;86702;2017;75243074
T04348;A00656;09/10/2015;80531;2015;75418969
T04349;A00715;29/03/2022;43004;2022;73969670
T04350;A00946;17/03/2022;11144;2022;73969670
T04351;A00582;01/01/2016;99702;2016;78279164
T04352;A00023;13/02/2022;17003;2022;73969670
T04353;A00752;01/04/2021;74993;2021;71973924
T04354;A00050;12/03/2019;10587;2019;76300877
T04355;A00296;11/09/2019;24869;2019;76300877
T04356;A00766;18/04/2019;64833;2019;76300877
T04357;A00534;02/08/2023;51658;2023;51646874
T04358;A00819;07/07/2021;58166;2021;71973924
T04359;A00559;07/12/2016;92346;2016;78279164
T04360;A00379;17/10/2015;7476;2015;75418969
T04361;A00862;28/11/2018;66223;2018;77495196
T04362;A00765;06/12/2019;7019;2019;76300877
T04363;A00301;22/03/2016;81265;2016;78279164
T04364;A00845;02/01/2019;38550;2019;76300877
T04365;A00804;17/06/2018;91050;2018;77495196
T04366;A00535;03/09/2021;13501;2021;71973924
T04367;A00035;13/06/2023;18908;2023;51646874
T04368;A00008;02/08/2021;17585;2021;71973924
T04369;A00175;07/03/2019;89879;2019;76300877
T04370;A00541;04/04/2018;54783;2018;77495196
T04371;A00467;02/06/2022;72977;2022;73969670
T04372;A00234;17/04/2023;31741;2023;51646874
T04373;A00588;17/02/2016;54712;2016;78279164
T04374;A00670;06/09/2015;2554;2015;75418969
T04375;A00738;11/03/2016;19343;2016;78279164
T04376;A00250;25/08/2019;75516;2019;76300877
T04377;A00094;24/11/2014;67625;2014;76372639
T04378;A00277;22/07/2016;33056;2016;78279164
T04379;A00247;31/01/2018;98395;2018;77495196
T04380;A00063;09/05/2020;47869;2020;76208785
T04381;A00734;29/03/2016;19580;2016;78279164
T04382;A00210;29/11/2022;63167;2022;73969670
T04383;A00915;20/08/2014;58370;2014;76372639
T04384;A00506;30/05/2014;73034;2014;76372639
T04385;A00667;15/09/2020;24661;2020;76208785
T04386;A00871;02/09/2018;86951;2018;77495196
T04387;A00421;13/04/2014;73609;2014;76372639
T04388;A00298;30/06/2022;91258;2022;73969670
T04389;A00540;06/10/2017;20963;2017;75243074
T04390;A00778;25/06/2015;86668;2015;75418969
T04391;A00487;27/02/2018;16443;2018;77495196
T04392;A00610;06/06/2015;94165;2015;75418969
T04393;A00865;25/01/2021;6755;2021;71973924
T04394;A00845;17/11/2021;89500;2021;71973924
T04395;A00115;14/03/2020;85602;2020;76208785
T04396;A00525;06/08/2023;47342;2023;51646874
T04397;A00641;28/06/2016;26094;2016;78279164
T04398;A00637;12/11/2016;16505;2016;78279164
T04399;A00978;04/08/2018;68408;2018;77495196
T04400;A00256;29/12/2014;24623;2014;76372639
T04401;A00852;30/12/2013;33448;2013;15557650
T04402;A00070;11/11/2022;63800;2022;73969670
T04403;A00656;07/12/2018;56026;2018;77495196
T04404;A00177;08/10/2020;41271;2020;76208785
T04405;A00356;18/11/2016;23397;2016;78279164
T04406;A00341;22/08/2023;93772;2023;51646874
T04407;A00332;20/11/2016;63171;2016;78279164
T04408;A00377;12/05/2020;6043;2020;76208785
T04409;A00473;08/04/2017;29353;2017;75243074
T04410;A00307;21/10/2014;49308;2014;76372639
T04411;A00295;05/06/2017;38655;2017;75243074
T04412;A00512;25/12/2017;47719;2017;75243074
T04413;A00723;09/08/2017;19843;2017;75243074
T04414;A00485;15/09/2016;95326;2016;78279164
T04415;A00028;03/09/2022;16427;2022;73969670
T04416;A00070;13/12/2019;86447;2019;76300877
T04417;A00217;31/08/2021;38951;2021;71973924
T04418;A00496;24/02/2019;6534;2019;76300877
T04419;A00573;14/02/2016;7905;2016;78279164
T04420;A00135;27/08/2021;25629;2021;71973924
T04421;A00976;04/03/2016;48219;2016;78279164
T04422;A00778;04/12/2020;80115;2020;76208785
T04423;A00721;06/10/2014;60900;2014;76372639
T04424;A00444;27/03/2015;50898;2015;75418969
T04425;A00988;05/05/2019;78583;2019;76300877
T04426;A00313;20/05/2014;66812;2014;76372639
T04427;A00686;28/11/2020;49376;2020;76208785
T04428;A00677;13/02/2018;97759;2018;77495196
T04429;A00943;23/08/2015;6019;2015;75418969
T04430;A00031;22/11/2018;73985;2018;77495196
T04431;A00981;05/12/2019;11195;2019;76300877
T04432;A00930;04/12/2013;30924;2013;15557650
T04433;A00033;28/05/2018;39265;2018;77495196
T04434;A00712;05/11/2019;85074;2019;76300877
T04435;A00060;14/11/2015;65840;2015;75418969
T04436;A00987;23/01/2014;42308;2014;76372639
T04437;A00320;21/04/2018;71120;2018;77495196
T04438;A00658;28/11/2019;44328;2019;76300877
T04439;A00661;19/12/2021;98711;2021;71973924
T04440;A00282;05/01/2017;73394;2017;75243074
T04441;A00009;14/01/2017;53880;2017;75243074
T04442;A00017;28/12/2018;25979;2018;77495196
T04443;A00771;12/04/2015;72879;2015;75418969
T04444;A00878;10/11/2022;21297;2022;73969670
T04445;A00645;01/01/2015;29352;2015;75418969
T04446;A00571;13/10/2015;50274;2015;75418969
T04447;A00894;03/09/2016;26457;2016;78279164
T04448;A00916;02/10/2015;1478;2015;75418969
T04449;A00925;22/05/2022;78743;2022;73969670
T04450;A00591;23/06/2023;39285;2023;51646874
T04451;A00868;03/04/2014;9020;2014;76372639
T04452;A00397;17/03/2020;79383;2020;76208785
T04453;A01000;21/09/2015;97637;2015;75418969
T04454;A00413;02/03/2015;5897;2015;75418969
T04455;A00304;27/05/2020;90248;2020;76208785
T04456;A00574;23/11/2021;88447;2021;71973924
T04457;A00368;04/09/2020;75453;2020;76208785
T04458;A00744;20/02/2016;67914;2016;78279164
T04459;A00390;15/02/2017;6072;2017;75243074
T04460;A00337;02/08/2019;12962;2019;76300877
T04461;A00899;11/10/2022;78381;2022;73969670
T04462;A00980;26/06/2014;83007;2014;76372639
T04463;A00305;27/05/2021;71121;2021;71973924
T04464;A00357;04/05/2023;86716;2023;51646874
T04465;A00543;26/05/2017;3893;2017;75243074
T04466;A00744;15/06/2016;38569;2016;78279164
T04467;A00647;04/07/2018;45998;2018;77495196
T04468;A00549;31/12/2015;436;2015;75418969
T04469;A00126;27/09/2022;68258;2022;73969670
T04470;A00522;27/01/2016;6830;2016;78279164
T04471;A00933;27/06/2014;49819;2014;76372639
T04472;A00780;12/04/2015;79783;2015;75418969
T04473;A00385;15/10/2014;86439;2014;76372639
T04474;A00851;23/12/2016;4739;2016;78279164
T04475;A00494;26/04/2016;7383;2016;78279164
T04476;A00752;20/08/2018;5488;2018;77495196
T04477;A00024;06/06/2016;71672;2016;78279164
T04478;A00418;18/07/2016;17777;2016;78279164
T04479;A00897;10/01/2019;156;2019;76300877
T04480;A00459;17/05/2014;66502;2014;76372639
T04481;A00743;17/11/2014;79012;2014;76372639
T04482;A00655;04/05/2022;95184;2022;73969670
T04483;A00391;10/03/2015;84550;2015;75418969
T04484;A00746;10/09/2015;92602;2015;75418969
T04485;A00043;02/03/2020;24278;2020;76208785
T04486;A00999;13/10/2017;14028;2017;75243074
T04487;A00642;18/09/2017;36169;2017;75243074
T04488;A00306;08/03/2021;9995;2021;71973924
T04489;A00971;13/12/2015;35864;2015;75418969
T04490;A00401;28/12/2021;914;2021;71973924
T04491;A00588;13/10/2015;77909;2015;75418969
T04492;A00246;11/05/2018;92857;2018;77495196
T04493;A00725;04/01/2014;31510;2014;76372639
T04494;A00804;08/12/2015;87296;2015;75418969
T04495;A00822;15/07/2018;70059;2018;77495196
T04496;A00094;02/04/2020;1662;2020;76208785
T04497;A00010;09/05/2017;14451;2017;75243074
T04498;A00044;21/11/2021;34628;2021;71973924
T04499;A00087;23/11/2018;90224;2018;77495196
T04500;A00242;26/08/2017;64871;2017;75243074
T04501;A00066;03/04/2021;15494;2021;71973924
T04502;A00890;27/01/2021;62857;2021;71973924
T04503;A00093;18/12/2016;36378;2016;78279164
T04504;A00832;13/03/2022;76365;2022;73969670
T04505;A00680;15/11/2020;94159;2020;76208785
T04506;A00252;12/11/2021;80922;2021;71973924
T04507;A00867;16/07/2015;8083;2015;75418969
T04508;A00621;05/05/2016;27409;2016;78279164
T04509;A00384;28/10/2014;22450;2014;76372639
T04510;A00297;09/01/2016;264;2016;78279164
T04511;A00815;21/05/2014;72610;2014;76372639
T04512;A00937;25/07/2017;96437;2017;75243074
T04513;A00998;31/07/2015;70937;2015;75418969
T04514;A00841;08/01/2017;81008;2017;75243074
T04515;A00065;23/05/2015;22718;2015;75418969
T04516;A00328;20/09/2014;25658;2014;76372639
T04517;A00802;23/01/2017;60388;2017;75243074
T04518;A00777;26/07/2014;16282;2014;76372639
T04519;A00510;18/05/2020;4998;2020;76208785
T04520;A00204;01/10/2016;44704;2016;78279164
T04521;A00943;28/06/2022;17239;2022;73969670
T04522;A00419;03/06/2023;99092;2023;51646874
T04523;A00978;01/07/2014;70382;2014;76372639
T04524;A00078;25/05/2017;83890;2017;75243074
T04525;A00910;04/11/2013;75342;2013;15557650
T04526;A00813;16/01/2021;44375;2021;71973924
T04527;A00164;23/09/2014;84553;2014;76372639
T04528;A00153;30/07/2019;59015;2019;76300877
T04529;A00412;05/04/2020;10338;2020;76208785
T04530;A00746;23/10/2014;93355;2014;76372639
T04531;A00501;25/11/2015;42245;2015;75418969
T04532;A00530;31/03/2023;57241;2023;51646874
T04533;A00788;07/12/2022;12464;2022;73969670
T04534;A00268;01/12/2017;56555;2017;75243074
T04535;A00824;11/07/2015;77966;2015;75418969
T04536;A00836;05/12/2015;13221;2015;75418969
T04537;A00531;23/06/2018;78477;2018;77495196
T04538;A00903;05/10/2014;46200;2014;76372639
T04539;A00404;28/12/2017;56881;2017;75243074
T04540;A00200;07/01/2018;45298;2018;77495196
T04541;A00348;07/04/2019;258;2019;76300877
T04542;A00845;25/06/2023;14798;2023;51646874
T04543;A00136;23/07/2022;89643;2022;73969670
T04544;A00836;07/12/2017;52734;2017;75243074
T04545;A00487;03/12/2013;18538;2013;15557650
T04546;A00162;11/03/2020;2350;2020;76208785
T04547;A00322;02/02/2023;98781;2023;51646874
T04548;A00068;17/05/2015;77033;2015;75418969
T04549;A00688;27/02/2015;7380;2015;75418969
T04550;A00596;21/10/2019;99244;2019;76300877
T04551;A00490;15/04/2023;45542;2023;51646874
T04552;A00596;05/08/2018;43448;2018;77495196
T04553;A00131;12/08/2018;7665;2018;77495196
T04554;A00395;13/07/2018;67907;2018;77495196
T04555;A00271;23/02/2021;28093;2021;71973924
T04556;A00037;22/12/2015;36215;2015;75418969
T04557;A00374;14/10/2018;35789;2018;77495196
T04558;A00856;01/07/2020;58946;2020;76208785
T04559;A00060;29/05/2018;21234;2018;77495196
T04560;A00991;03/10/2021;30905;2021;71973924
T04561;A00921;15/11/2022;51081;2022;73969670
T04562;A00873;12/12/2021;7494;2021;71973924
T04563;A00054;24/05/2023;52493;2023;51646874
T04564;A00005;31/10/2021;70187;2021;71973924
T04565;A00515;17/07/2018;91868;2018;77495196
T04566;A00240;14/11/2017;36137;2017;75243074
T04567;A00843;31/07/2017;43499;2017;75243074
T04568;A00170;15/11/2020;63803;2020;76208785
T04569;A00579;23/04/2015;72564;2015;75418969
T04570;A00559;01/10/2021;4446;2021;71973924
T04571;A00389;24/10/2021;94707;2021;71973924
T04572;A00339;02/01/2019;73605;2019;76300877
T04573;A00141;23/03/2020;66333;2020;76208785
T04574;A00562;24/11/2020;92530;2020;76208785
T04575;A00532;14/09/2017;66008;2017;75243074
T04576;A00907;14/06/2021;31378;2021;71973924
T04577;A00224;28/06/2020;53842;2020;76208785
T04578;A00108;23/11/2017;55108;2017;75243074
T04579;A00006;18/11/2022;146;2022;73969670
T04580;A00859;15/08/2020;10969;2020;76208785
T04581;A00384;04/11/2020;1274;2020;76208785
T04582;A00961;04/01/2020;56133;2020;76208785
T04583;A00854;19/02/2023;81873;2023;51646874
T04584;A00801;16/01/2014;49737;2014;76372639
T04585;A00996;15/01/2021;55125;2021;71973924
T04586;A00199;16/07/2014;25956;2014;76372639
T04587;A00475;31/03/2014;94706;2014;76372639
T04588;A00370;20/09/2015;85805;2015;75418969
T04589;A00672;30/11/2022;63839;2022;73969670
T04590;A00436;25/10/2020;96332;2020;76208785
T04591;A00077;26/09/2016;46132;2016;78279164
T04592;A00613;28/11/2020;13599;2020;76208785
T04593;A00788;08/05/2014;64422;2014;76372639
T04594;A00288;04/09/2016;98040;2016;78279164
T04595;A00225;17/08/2021;91364;2021;71973924
T04596;A00219;18/02/2020;33098;2020;76208785
T04597;A00463;04/01/2023;2561;2023;51646874
T04598;A00147;27/11/2015;61719;2015;75418969
T04599;A00746;16/02/2016;82191;2016;78279164
T04600;A00165;29/06/2016;65998;2016;78279164
T04601;A00247;30/09/2019;68982;2019;76300877
T04602;A00464;13/12/2016;14302;2016;78279164
T04603;A00845;09/02/2014;48957;2014;76372639
T04604;A00895;24/03/2016;61278;2016;78279164
T04605;A00439;07/06/2023;70065;2023;51646874
T04606;A00551;29/05/2018;39889;2018;77495196
T04607;A00397;07/08/2014;72203;2014;76372639
T04608;A00607;21/01/2019;66973;2019;76300877
T04609;A00507;25/08/2022;62075;2022;73969670
T04610;A00062;24/05/2016;66929;2016;78279164
T04611;A00821;26/07/2020;46859;2020;76208785
T04612;A00504;19/08/2015;87374;2015;75418969
T04613;A00399;30/05/2017;21613;2017;75243074
T04614;A00401;18/05/2014;96775;2014;76372639
T04615;A00026;25/09/2022;48396;2022;73969670
T04616;A00802;03/10/2016;47901;2016;78279164
T04617;A00797;08/06/2015;75885;2015;75418969
T04618;A00990;30/10/2013;34958;2013;15557650
T04619;A00757;18/12/2022;66466;2022;73969670
T04620;A00317;04/06/2017;34350;2017;75243074
T04621;A00225;22/11/2015;36474;2015;75418969
T04622;A00204;22/06/2019;5778;2019;76300877
T04623;A00251;13/02/2015;59880;2015;75418969
T04624;A00928;16/05/2022;97846;2022;73969670
T04625;A00043;25/08/2021;93538;2021;71973924
T04626;A00896;21/10/2014;61882;2014;76372639
T04627;A00329;30/04/2017;7683;2017;75243074
T04628;A00845;20/02/2014;20355;2014;76372639
T04629;A00500;27/02/2015;60742;2015;75418969
T04630;A00148;17/04/2016;16537;2016;78279164
T04631;A00018;23/02/2019;86947;2019;76300877
T04632;A00203;30/08/2017;55273;2017;75243074
T04633;A00459;24/04/2016;21584;2016;78279164
T04634;A00138;02/01/2017;13297;2017;75243074
T04635;A00188;24/01/2020;46305;2020;76208785
T04636;A00654;15/06/2016;45851;2016;78279164
T04637;A00920;10/04/2015;60601;2015;75418969
T04638;A00534;26/10/2013;50894;2013;15557650
T04639;A00929;12/02/2020;23374;2020;76208785
T04640;A00983;26/12/2022;67100;2022;73969670
T04641;A00435;20/09/2017;79194;2017;75243074
T04642;A00589;05/12/2017;12649;2017;75243074
T04643;A00206;29/10/2019;28991;2019;76300877
T04644;A00797;19/02/2016;29794;2016;78279164
T04645;A00626;10/06/2015;72009;2015;75418969
T04646;A00457;17/05/2019;70016;2019;76300877
T04647;A00903;20/08/2020;97120;2020;76208785
T04648;A00067;20/02/2015;35624;2015;75418969
T04649;A00540;12/02/2017;43748;2017;75243074
T04650;A00360;11/04/2014;92209;2014;76372639
T04651;A00288;11/06/2016;63663;2016;78279164
T04652;A00015;30/01/2023;48185;2023;51646874
T04653;A00320;10/12/2013;46476;2013;15557650
T04654;A00788;12/05/2016;5552;2016;78279164
T04655;A00685;05/05/2022;36861;2022;73969670
T04656;A00603;28/04/2020;67493;2020;76208785
T04657;A00605;31/03/2018;70635;2018;77495196
T04658;A00834;02/08/2021;5451;2021;71973924
T04659;A00676;24/12/2013;51613;2013;15557650
T04660;A00272;18/10/2015;49545;2015;75418969
T04661;A00437;30/08/2020;55209;2020;76208785
T04662;A00026;23/09/2018;48157;2018;77495196
T04663;A00620;27/11/2020;71414;2020;76208785
T04664;A00191;04/08/2019;74515;2019;76300877
T04665;A00203;30/03/2019;47163;2019;76300877
T04666;A00011;02/01/2015;50866;2015;75418969
T04667;A00549;06/03/2016;8753;2016;78279164
T04668;A00601;08/01/2017;82628;2017;75243074
T04669;A00435;25/10/2017;98032;2017;75243074
T04670;A00158;21/08/2023;62319;2023;51646874
T04671;A00740;14/11/2017;58644;2017;75243074
T04672;A00796;05/03/2015;49551;2015;75418969
T04673;A00007;25/05/2018;52789;2018;77495196
T04674;A00347;17/12/2021;42490;2021;71973924
T04675;A00922;15/12/2014;41342;2014;76372639
T04676;A00431;22/04/2022;77352;2022;73969670
